../Expiration/Expiration_10000_Independent_cluster_min=10_max=10000_alpha=-5e-06 copy_original_Dijkstra.csv
road_id,road_pagerank,road_length,road_clusterId,expiration,random_expiration,pickup
6978,0.03041482,79.13357152840324,18,6,6,0
6979,0.50810622,133.3387774978392,1,46,54,0
6980,0.00034277,78.83619896632365,18,0,0,0
6981,0.00000000,78.33069768819736,18,0,0,0
6982,1.82672095,146.61885256706555,1,298,316,0
6983,0.16335897,119.84384350928616,1,18,18,0
6984,2.38744935,79.53524937298491,18,106,131,0
6985,0.79391745,80.0320012507004,0,83,83,0
6986,0.16034131,274.19087436738,9,25,27,0
6987,0.00034090,136.3606274043342,9,0,0,0
6988,0.00033916,81.39789463042587,9,0,0,0
6989,0.00054549,76.36859054884162,9,0,0,0
6990,0.00054368,86.98886585123515,9,0,0,0
6991,0.00000000,134.35806241649726,9,0,0,0
6992,0.08043702,66.44871606479833,10,11,11,0
6993,1.74924756,85.1197349367519,0,51,73,0
6994,0.71798725,78.96994818254926,0,1,67,0
6995,0.19353793,23.88304106794916,0,1,23,0
6996,0.55481078,79.45046025353777,39,38,62,0
6997,0.34024313,228.40872137952124,10,36,56,0
6998,0.00051612,105.80492170434395,9,0,0,0
6999,0.00000000,224.82707651711334,9,0,0,0
7000,0.00115656,210.75026481837662,9,0,0,0
7001,0.00137398,85.18675249058045,9,1,1,0
7002,0.00034324,142.44647276951372,9,0,0,0
7003,0.01202512,83.5788504091272,9,0,0,0
7004,0.16575740,88.80356393402872,1,14,13,0
7005,0.03565860,113.6313513930706,9,6,4,0
7006,0.07626869,148.73634779133695,9,6,3,0
7007,0.01497877,51.27867200721587,9,0,1,0
7008,0.05411017,113.63135139307059,9,7,2,0
7009,0.00052744,87.02841075299288,9,0,0,0
7010,0.00086024,77.6989261619745,9,0,0,0
7011,0.00054061,72.98183866927315,9,0,0,0
7012,0.00061987,134.30409440583836,9,0,0,0
7013,0.87108823,73.82567055529788,0,17,44,0
7014,1.15779989,310.27585520029777,1,64,82,0
7015,1.17627116,74.25607032325716,42,77,85,0
7016,0.01024336,26.197860108951257,9,0,0,0
7017,0.00205236,30.785412979439638,9,0,0,0
7018,0.37191729,60.94280000134056,1,8,15,0
7019,0.30899504,69.80730125729016,1,13,17,0
7020,0.63712531,161.37503039762092,1,34,34,0
7021,0.04434959,146.74497316185395,9,1,0,0
7022,1.30312250,85.68946276146357,0,44,54,0
7023,0.69839760,311.4619963986769,1,76,81,0
7024,0.92271664,79.36288057225673,26,45,73,0
7025,0.32982728,276.0563101458793,9,47,66,0
7026,0.19657775,167.42411351904664,9,12,4,0
7027,0.25740242,78.33634234148325,1,24,23,0
7028,0.00832794,10.218325639927027,1,2,3,0
7029,0.00000000,81.67000711017191,9,0,0,0
7030,0.00000000,82.49732544105414,9,0,0,0
7031,0.00054318,162.95404356808885,9,0,0,0
7032,0.00000000,114.05970163628021,9,0,0,0
7033,0.00000000,139.36028104662455,9,0,0,0
7034,0.00000000,84.73336091641012,9,0,0,0
7035,0.00000000,176.73555305554905,9,0,0,0
7036,0.00000000,85.52638705199574,9,0,0,0
7037,0.00000000,66.3515910053999,9,0,0,0
7038,0.00000000,82.63576466355498,9,0,0,0
7039,0.00034465,141.30462737739524,9,0,0,0
7040,0.00054674,82.0112044788085,9,0,0,0
7041,0.00053862,80.793683494419,9,0,0,0
7042,0.00034430,141.16252240512958,9,0,0,0
7043,0.00000000,75.345417540929,9,0,0,0
7044,0.22952845,77.84395056384787,1,12,23,0
7045,0.11549010,80.91840556121898,1,5,11,0
7046,0.44792146,85.4315753835443,10,16,33,0
7047,0.00000000,50,-1,2,2,0
7048,1.29440275,79.67338264236263,10,31,31,0
7049,0.65942722,80.92485502607718,21,38,65,0
7050,0.46475040,155.56209502244997,10,44,52,0
7051,1.36630401,80.22281972360891,0,10,56,0
7052,0.24122165,142.47062339647533,10,44,46,0
7053,0.71223726,215.90274946941466,10,79,95,0
7054,1.84183826,78.60689931362545,4,129,191,0
7055,0.06745693,22.240992178521445,1,3,2,0
7056,0.60629343,66.09603596091898,1,42,43,0
7057,0.55024436,317.1437209312983,1,59,55,0
7058,0.05956125,67.25524617545965,9,2,2,0
7059,0.45188263,126.93332304612818,45,9,16,0
7060,0.33492643,91.06356361735489,45,14,17,0
7061,0.03504188,37.384650478829144,9,1,4,0
7062,0.02415486,58.33227444129398,9,1,1,0
7063,0.22408556,85.84625883030877,34,16,18,0
7064,0.00034241,51.36106836733562,9,0,0,0
7065,0.00000000,170.7823117973502,9,0,0,0
7066,0.19166987,229.5447485201355,9,14,10,0
7067,0.69983541,81.74107103395724,1,28,20,0
7068,0.00425957,81.23914892992623,9,0,0,0
7069,0.02503040,76.24578631851159,9,1,2,0
7070,0.11719122,212.83308813733083,9,20,18,0
7071,0.08737617,81.29037837252466,9,15,13,0
7072,0.14655267,223.86297019364955,9,18,17,0
7073,0.00780975,76.39968867789946,9,2,2,0
7074,0.23481630,75.05644639154542,9,17,14,0
7075,0.14779127,80.72449094421495,9,14,12,0
7076,0.19992402,228.57336590035206,9,9,8,0
7077,0.19681317,81.95995243208459,1,12,20,0
7078,0.19517404,166.76868844403063,9,22,25,0
7079,0.00000000,15.556375618701265,9,0,0,0
7080,0.71204350,90.09678837634004,1,68,58,0
7081,0.34566044,76.00388709177889,1,55,40,0
7082,0.30875229,78.64074258459333,1,42,39,0
7083,0.55795859,75.49883359653934,9,38,37,0
7084,0.07768372,223.98103667673215,9,13,12,0
7085,0.00054891,79.59143844852746,9,0,0,0
7086,0.00000000,82.27848362562548,9,0,0,0
7087,0.00074357,133.8424936583957,9,0,0,0
7088,0.11458888,77.00865270093232,9,14,13,0
7089,0.14358009,76.75734138222141,9,14,14,0
7090,0.03301032,228.3453765589006,9,3,3,0
7091,0.10960751,77.06433733297249,9,3,3,0
7092,0.09456848,76.65347075056329,9,5,6,0
7093,0.03939639,228.73888261169301,9,8,7,0
7094,0.30297936,77.95543305092218,9,23,23,0
7095,0.14100361,75.66481646354076,9,12,11,0
7096,0.03200355,229.3921703593012,9,2,2,0
7097,0.38637775,81.0639384750043,1,22,27,0
7098,0.31235835,193.03508781020943,1,27,25,0
7099,0.00054558,76.38108015077245,9,0,0,0
7100,0.00034565,62.21716824063148,9,0,0,0
7101,0.00034505,141.47158478933594,9,0,0,0
7102,0.00053712,75.19620918953177,9,0,0,0
7103,0.00063268,107.27986816972317,9,0,0,0
7104,0.00069171,141.10955916195925,9,0,0,0
7105,0.00000000,76.12359036817313,9,0,0,0
7106,0.00053808,80.71182113814878,9,0,0,0
7107,0.00000000,76.34305613397107,9,0,0,0
7108,0.05526539,141.08847614029423,9,0,0,0
7109,0.00054443,78.94174520923211,9,0,0,0
7110,0.00054566,79.12079401512241,9,0,0,0
7111,0.00390216,134.08297281218654,9,0,0,0
7112,0.00000000,74.71105600544165,9,0,0,0
7113,0.00000000,76.36859054884162,9,0,0,0
7114,0.00033616,141.18898367195456,9,0,0,0
7115,0.00000000,79.31520811618356,9,0,0,0
7116,0.00201154,140.97968251998827,9,0,0,0
7117,0.00000000,79.27437595827581,9,0,0,0
7118,0.00000000,83.02554119637927,9,0,0,0
7119,0.00034371,140.92278066337295,9,0,0,0
7120,0.00000000,75.95413771859471,9,0,0,0
7121,1.48968675,69.22464862413725,1,137,150,0
7122,0.13964639,132.74371792160136,9,6,12,0
7123,0.00115113,76.74202067621351,9,0,0,0
7124,0.00776162,77.18736638373841,9,1,1,0
7125,0.01988861,75.41725614325088,9,0,0,0
7126,0.02832109,77.68325020007575,9,2,2,0
7127,0.01402498,81.54056554951133,1,0,0,0
7128,0.01567255,74.63118241330186,1,0,0,0
7129,0.03187824,81.40243445689258,1,0,0,0
7130,0.01309200,74.41767833498056,1,0,0,0
7131,0.00054101,181.23981363831484,9,0,0,0
7132,0.00000000,53.508104380853396,9,0,0,0
7133,0.00000000,72.96003471993407,9,0,0,0
7134,0.00000000,85.1553978964111,9,0,0,0
7135,0.00053860,80.79072108691287,9,0,0,0
7136,0.00000000,56.23658239149684,9,0,0,0
7137,0.00054487,177.08163641853417,9,0,0,0
7138,2.26582434,274.379980614796,0,109,152,0
7139,1.28160020,274.2602370927453,10,96,116,0
7140,1.52116439,82.88297818886933,0,24,55,0
7141,0.08546275,79.63491957573297,10,0,8,0
7142,0.45087903,155.46276502013941,10,0,11,0
7143,0.46096463,144.99342657345588,0,0,16,0
7144,0.58507537,79.50422377665217,0,0,18,0
7145,2.49969836,79.43811554896212,8,2,172,0
7146,0.36300798,216.40593866681778,10,15,37,0
7147,0.46294378,78.82901566648373,10,28,32,0
7148,0.68464604,80.9230803311024,0,18,44,0
7149,0.10951925,22.263491251557824,10,2,11,0
7150,2.57170419,83.16387364123167,8,16,175,0
7151,0.53516630,228.2927649209065,10,21,76,0
7152,0.00000000,59.64810772265091,9,0,0,0
7153,0.00000000,90.479566467014,9,0,0,0
7154,0.00000000,156.91103042199268,9,0,0,0
7155,0.03567592,126.92395840152672,9,7,9,0
7156,0.20969603,78.35198346745688,1,18,21,0
7157,1.50893533,81.571420646093,26,128,167,0
7158,0.39552938,96.61895535834843,1,15,13,0
7159,0.56577486,274.01984304290147,32,21,26,0
7160,0.76859571,78.46402544568149,26,27,43,0
7161,1.59754748,75.23852933069622,1,106,80,0
7162,0.23155651,213.75125079760295,9,17,14,0
7163,0.15231116,230.24094873686894,1,13,13,0
7164,0.77350892,75.12482448934047,1,47,35,0
7165,0.42281825,229.36722970060885,1,10,3,0
7166,0.12699143,263.9419143459272,9,14,13,0
7167,0.51878246,79.27437664813402,1,15,8,0
7168,0.14581792,128.1996273450742,9,9,4,0
7169,0.75520775,77.23783179073487,1,52,23,0
7170,0.00000000,26.476590097868293,9,0,0,0
7171,0.09498315,76.97869244386743,1,2,3,0
7172,0.09509198,215.8697357281792,9,3,4,0
7173,0.94410555,93.015325088023,18,89,88,0
7174,0.38673517,215.64845131134328,1,76,79,0
7175,0.61976950,40.39340664326923,16,9,23,0
7176,2.27542255,79.59861764774429,16,35,172,0
7177,0.13366760,130.02684541907445,10,3,15,0
7178,0.95258457,215.66520213009798,10,103,120,0
7179,1.77960086,79.67705940590713,16,44,152,0
7180,0.40660130,216.79484938114334,10,68,90,0
7181,1.35099107,81.36049787399782,16,24,91,0
7182,2.41461000,79.79016574443466,8,28,169,0
7183,0.66514537,216.21075617144268,10,35,71,0
7184,3.91450221,216.1409503807366,4,18,208,0
7185,1.85846453,85.64861951378235,4,18,143,0
7186,2.44281374,227.95238498735608,0,36,147,0
7187,0.66852157,88.05816414701482,39,35,59,0
7188,0.50419826,228.40821761728077,10,47,58,0
7189,0.64494148,228.55030919012523,10,72,85,0
7190,0.90128456,81.56667432737143,10,85,92,0
7191,0.32639899,79.11156140558379,9,15,15,0
7192,0.07073687,87.202810067649,9,8,6,0
7193,0.09612928,228.7764667929823,9,3,3,0
7194,0.20607599,78.67566905731893,9,3,3,0
7195,0.01650512,229.19022102680538,9,2,2,0
7196,0.01556068,83.31280177110278,9,1,1,0
7197,0.01308378,228.88083123220764,9,2,2,0
7198,0.52835580,216.93105147084756,9,10,7,0
7199,0.08889639,85.42596092184783,9,2,2,0
7200,0.35933937,228.94801796790995,9,11,13,0
7201,0.00073272,80.59881061529731,9,0,0,0
7202,0.00033631,26.904522405867354,9,0,0,0
7203,0.15223113,76.10197295752181,1,7,7,0
7204,0.25823834,146.57210977888386,1,7,14,0
7205,0.02358767,78.71604042684366,9,0,0,0
7206,0.12187789,75.50648965286682,1,7,7,0
7207,0.03128314,75.83791735850383,9,0,0,0
7208,0.00179937,76.33680048051447,9,0,0,0
7209,0.18129803,75.80027950773734,1,8,7,0
7210,0.00209051,6.271534847449386,9,0,0,0
7211,0.37083474,75.14099828480781,1,21,29,0
7212,0.14568155,72.77339399842685,1,4,10,0
7213,0.11633360,63.919560743767654,9,15,15,0
7214,0.01577396,56.45777888614255,15,0,0,0
7215,2.83014118,161.0354115306502,15,12,30,0
7216,0.00000000,56.45777888614255,15,0,0,0
7217,0.01315955,73.56268239244345,9,5,5,0
7218,0.07125612,66.49507424278607,9,3,3,0
7219,0.48802067,74.4396248921765,1,20,26,0
7220,0.06594453,10.740151232810478,1,7,5,0
7221,0.23901656,79.44389976863154,1,11,12,0
7222,0.02039910,10.341751440235821,1,1,2,0
7223,0.56424083,80.07724448301006,1,38,52,0
7224,0.03562659,9.95851479172258,1,2,2,0
7225,0.65345973,79.16798352520537,0,28,27,0
7226,0.55815247,79.13314724267379,0,1,46,0
7227,0.06870494,24.240654533997528,0,0,8,0
7228,0.59105613,144.47465410658006,10,81,90,0
7229,0.66820368,79.68357320873152,10,9,19,0
7230,0.95320499,146.9193157167402,0,32,40,0
7231,0.45854570,79.9058980345856,10,2,9,0
7232,0.48125275,79.20924696467475,10,13,25,0
7233,0.24102073,154.86446535684698,10,20,23,0
7234,0.23892275,81.58157040428588,15,1,0,0
7235,0.54665693,80.0878722393816,9,3,5,0
7236,0.00119387,152.96403786409178,9,1,1,0
7237,0.00000000,363.22069002329766,9,0,0,0
7238,0.09436435,70.2077028582126,9,0,0,0
7239,0.11843388,305.2138639770359,9,0,0,0
7240,0.06409984,104.54051327677794,9,4,4,0
7241,0.00875247,29.086754672550942,9,1,1,0
7242,0.00000000,45.64991034730713,9,0,0,0
7243,0.01288444,81.89262948065472,9,2,4,0
7244,0.03592323,113.35653630814906,9,3,2,0
7245,0.06070157,118.55105081431371,9,16,16,0
7246,0.00000000,50.91429767654246,9,0,0,0
7247,0.00000000,59.312440251376074,9,0,0,0
7248,0.00000000,80.20585859360395,9,0,0,0
7249,0.01961612,109.74051638202059,9,0,0,0
7250,0.04179791,53.11042690335209,9,5,6,0
7251,0.03665248,75.97725936714038,9,1,1,0
7252,0.00674287,37.16542646062504,9,1,1,0
7253,0.04690155,104.6430424086897,9,1,1,0
7254,0.08885476,113.9843282154501,1,7,7,0
7255,0.42638520,81.15639040707067,1,17,26,0
7256,0.18930567,66.52179070195315,1,14,11,0
7257,0.00570663,111.41516935793298,9,2,3,0
7258,0.00198982,32.74393473822101,9,0,0,0
7259,0.01604067,132.76908403104767,9,0,1,0
7260,0.07030257,135.5390927015256,9,8,8,0
7261,0.00506370,76.3920580777845,9,3,3,0
7262,0.17115915,124.97422901969492,1,13,14,0
7263,0.18861433,76.44745833917757,1,14,13,0
7264,0.40247063,58.448664663504076,0,45,44,0
7265,0.58846668,79.88235539384415,0,23,28,0
7266,0.11165468,22.895695891053894,33,0,0,0
7267,0.12874948,85.6958749404805,9,0,1,0
7268,0.10912816,144.32004489957427,9,0,0,0
7269,0.01383195,72.56824094176797,9,0,1,0
7270,0.09706774,49.48045397604509,1,10,8,0
7271,0.27715729,104.11207035455655,1,12,16,0
7272,0.19450160,81.22282903472718,1,10,12,0
7273,0.09411169,561.149226842606,10,0,2,0
7274,0.03747298,190.25265684491043,10,0,5,0
7275,0.00500678,19.151604365703957,9,0,0,0
7276,0.00802447,21.687760756657404,9,2,2,0
7277,0.02428641,75.14027570986705,9,0,1,0
7278,0.00000000,90.91870691379849,9,0,0,0
7279,0.00128067,125.39890802381149,9,1,0,0
7280,0.00532877,355.2516420974385,9,1,1,0
7281,0.01811444,81.99950757280506,9,0,0,0
7282,0.00034677,26.007706934621137,9,0,0,0
7283,0.21287449,80.56062019375436,1,10,8,0
7284,0.15272363,102.81612314225251,1,6,10,0
7285,0.01874647,72.6190182985471,9,2,3,0
7286,0.03640602,191.4666484678498,9,1,1,0
7287,0.41215029,78.07460960405284,1,11,27,0
7288,0.66736120,147.33661627517287,1,3,6,0
7289,0.00160401,143.15359254825327,9,0,0,0
7290,0.00116889,86.7244589268829,9,0,0,0
7291,0.02875341,26.455119694514746,9,0,0,0
7292,0.00055150,129.60301893691738,9,0,0,0
7293,0.00114841,178.0034177673957,9,0,0,0
7294,0.00000000,226.80946006241535,9,0,0,0
7295,0.00054846,183.7337682989914,9,0,0,0
7296,0.00000000,108.8651375064859,9,0,0,0
7297,0.00000000,133.36505778725808,9,0,0,0
7298,0.71079717,88.09714924961291,0,20,57,0
7299,0.09593648,23.69637778697361,10,5,18,0
7300,0.00034177,73.47967235311275,9,0,0,0
7301,0.00034384,77.36334462282412,9,0,0,0
7302,0.00827113,31.146528590694384,9,0,0,0
7303,0.00075218,78.97873922074729,9,0,0,0
7304,0.02476508,143.76410876400436,9,0,0,0
7305,0.00042002,25.201242553402054,9,0,0,0
7306,0.00206896,85.61231144314755,9,1,1,0
7307,1.39943788,146.3005472227709,0,13,66,0
7308,0.27051444,79.91563917548957,10,4,12,0
7309,0.76522478,80.17622282801679,0,6,53,0
7310,0.30984922,145.34726300999395,10,35,42,0
7311,0.70083508,87.40487421703398,0,1,38,0
7312,0.27486639,23.153606798072296,0,0,5,0
7313,0.58514445,142.1669171282467,0,2,31,0
7314,0.00291048,25.832684076669334,9,0,0,0
7315,0.02771544,80.48677171727986,9,0,0,0
7316,0.09716209,133.21047200918434,9,7,6,0
7317,0.25088820,84.92612300363571,1,30,30,0
7318,0.00084935,35.67253301178439,10,0,0,0
7319,0.00000000,13.515994097904647,18,0,0,0
7320,0.00052414,39.31040848226743,9,0,0,0
7321,0.00914717,62.25820929697499,9,0,0,0
7322,0.00050989,61.18635276609017,9,0,1,0
7323,0.00000000,145.66733923937016,9,0,0,0
7324,0.00000000,1041.3489524291285,9,0,0,0
7325,0.00000000,235.53927219520529,9,0,0,0
7326,0.00000000,724.9147152966578,9,0,0,0
7327,0.00155681,987.3427980377486,9,1,1,0
7328,0.00000000,348.2696226841187,9,0,0,0
7329,0.00000000,142.7128733361184,9,0,0,0
7330,0.00000000,741.0625747274853,9,0,0,0
7331,0.00060034,786.4412077649783,9,0,0,0
7332,0.00119107,2441.689907346831,9,0,0,0
7333,0.00000000,173.3669172328125,9,0,0,0
7334,0.00000000,98.33116929061843,9,0,0,0
7335,0.08718932,130.80653954038726,9,1,1,0
7336,0.00072576,72.57611482721786,9,0,0,0
7337,0.00000000,6.263942964106285,9,0,0,0
7338,0.00034179,93.99328222563157,9,0,0,0
7339,0.00082344,82.34445290722768,9,0,0,0
7340,0.00252496,77.97661054175076,9,0,0,0
7341,0.00000000,72.57611482721788,9,0,0,0
7342,0.00034083,85.20748797466908,9,1,1,0
7343,0.00153687,74.25349896258106,9,0,0,0
7344,0.00288969,211.71992922570098,9,0,0,0
7345,0.00000000,82.39545219209623,9,0,0,0
7346,0.00000000,69.74809250140346,9,0,0,0
7347,0.01488724,407.6627410675392,9,0,0,0
7348,0.00057811,378.6634159308679,9,0,0,0
7349,0.00000000,13.980051429715807,9,0,0,0
7350,0.00000000,259.91211942431335,9,0,0,0
7351,0.00000000,16.145836925244637,9,0,0,0
7352,0.00000000,367.137065576356,9,0,0,0
7353,0.00000000,147.80881556632227,9,0,0,0
7354,0.00118190,567.3115964884208,9,0,0,0
7355,0.00057032,193.90906106438885,9,0,0,0
7356,0.00072787,54.590303248653996,9,0,0,0
7357,0.00097926,79.79137644233997,9,0,0,0
7358,0.00071352,124.86548764329189,9,0,0,0
7359,0.00059831,332.06191405445765,9,0,0,0
7360,0.00072538,79.79137644233995,9,0,0,0
7361,0.00072255,61.41664649269864,9,0,0,0
7362,0.00000000,124.86548764329189,9,0,0,0
7363,0.00000000,61.41664649269864,9,0,0,0
7364,0.00075299,161.89387011185795,9,0,0,0
7365,0.00056808,369.25010912863274,9,0,0,0
7366,0.00000000,81.47136856549713,9,0,0,0
7367,0.00320023,161.89387011185798,9,0,0,0
7368,0.00000000,157.67597344942573,9,0,0,0
7369,0.00000000,36.38666802643895,9,0,0,0
7370,0.00000000,122.44824480583854,9,0,0,0
7371,0.00000000,247.3012637106113,9,0,0,0
7372,0.00000000,41.87278546237448,9,0,0,0
7373,0.00073412,312.0013585110404,9,0,0,0
7374,0.00000000,54.87320724325635,9,0,0,0
7375,0.00117289,35.186714015535735,9,0,0,0
7376,0.00000000,45.300645876192036,9,0,0,0
7377,0.00116278,88.59262558510491,9,9,9,0
7378,0.78342994,1209.4115642986396,9,1,0,0
7379,0.00000000,366.35362295449664,9,0,0,0
7380,0.00059654,411.6140077297807,9,0,0,0
7381,0.00000000,89.33904202782549,9,0,0,0
7382,0.00000000,69.69054258389951,9,0,0,0
7383,0.05258521,932.3310221810583,9,2,2,0
7384,0.00000000,9.284402513451694,9,0,0,0
7385,0.00000000,15.67271733766085,9,0,0,0
7386,0.00070033,70.03287740044685,9,0,0,0
7387,0.00605650,312.0013585110404,9,0,0,0
7388,0.00074097,77.80166068302634,9,0,0,0
7389,0.00000000,203.23912260687672,9,0,0,0
7390,0.00059152,417.0235972008619,9,0,0,0
7391,0.00000000,108.7272674854346,9,0,0,0
7392,0.00572171,542.6220562112426,9,0,0,0
7393,0.00502886,1141.8472159530818,9,1,0,0
7394,0.00113089,429.7389565952296,9,0,0,0
7395,0.00057439,180.93364221350384,9,0,0,0
7396,0.02856314,262.37537223449107,9,0,0,0
7397,0.03062485,1504.060879527613,9,0,0,0
7398,0.00033805,87.89220815171761,9,0,0,0
7399,0.36714674,1281.447291619532,9,1,0,0
7400,0.06455396,76.17464489249083,9,15,15,0
7401,0.03216285,82.97949288935033,9,6,7,0
7402,0.00033480,55.24145161455694,9,1,1,0
7403,0.00032296,43.59940712383594,9,0,0,0
7404,0.00039007,193.34029279513535,9,0,0,0
7405,0.00058251,72.8141089715701,9,0,0,0
7406,0.00284681,131.39121266588114,9,0,0,0
7407,0.00034446,24.11252612461362,9,0,0,0
7408,0.00134694,89.79592322146797,9,0,0,0
7409,0.00112465,89.97174012537177,9,0,0,0
7410,0.00032898,18.093804147485226,9,0,0,0
7411,0.00033213,23.249352443492633,9,0,0,0
7412,0.02237328,87.6238219854494,9,0,0,0
7413,0.00340451,158.48586567033996,9,0,0,0
7414,0.10104502,197.4821320868679,9,13,13,0
7415,0.00000000,21.01037049107732,9,0,0,0
7416,0.02765773,83.13945838245564,9,0,0,0
7417,0.00000000,12.189964085753749,9,0,0,0
7418,0.14807724,198.07210918552855,9,1,2,0
7419,0.06520877,81.57468682412159,9,0,0,0
7420,0.06524074,212.72288691687237,9,5,5,0
7421,0.08042883,196.5296394554465,9,9,5,0
7422,0.07037181,79.48622890825416,9,0,0,0
7423,0.09453850,196.52423154706784,9,17,16,0
7424,0.01866101,79.89421785041495,9,0,0,0
7425,0.00121491,77.31253212994137,9,0,0,0
7426,0.10172597,196.1756016407853,9,6,6,0
7427,0.00164683,21.408794733262457,9,0,0,0
7428,0.09341639,83.49519545447733,9,0,0,0
7429,0.05658974,79.83614579615926,9,0,0,0
7430,0.00094804,18.96070003014908,9,0,0,0
7431,0.00000000,21.145976711396045,9,0,0,0
7432,0.02154808,79.17928972628373,9,0,0,0
7433,0.00000000,25.138933266694586,9,0,0,0
7434,0.32625797,90.77553940924409,9,0,0,0
7435,0.70177939,262.4423810986378,9,14,12,0
7436,1.38233463,78.92826694714655,0,69,78,0
7437,0.05672773,20.039231782614632,1,4,1,0
7438,0.68066970,79.96679028417513,0,12,17,0
7439,0.72467130,145.7414430039215,54,6,13,0
7440,0.55847554,821.2875559683498,9,36,27,0
7441,0.42242923,783.2120844377856,9,14,15,0
7442,0.12697238,195.10200398377802,9,7,7,0
7443,0.00077750,450.95232990732825,9,0,0,0
7444,0.00333628,416.29731966900334,9,1,1,0
7445,0.00000000,10.294383930178833,9,0,0,0
7446,0.00000000,33.46710041400422,9,0,0,0
7447,0.00073398,47.708500137996985,9,0,0,0
7448,0.01720276,56.55702205091318,9,0,0,0
7449,0.59942686,292.3658154574644,9,2,1,0
7450,0.00736157,17.955052402131958,9,0,0,0
7451,0.01490745,66.74977897394709,9,0,0,0
7452,1.22511475,317.9081491267109,1,104,107,0
7453,0.02797753,57.431886866061596,9,1,5,0
7454,0.01718014,79.5376698939651,9,1,2,0
7455,0.02155213,164.35816303685016,9,2,2,0
7456,0.00848965,238.99434354686093,9,0,0,0
7457,0.00051731,20.692390741176272,9,0,0,0
7458,0.02197241,10.1022559178127,1,0,0,0
7459,0.03729568,97.68512465294872,9,2,3,0
7460,0.00050431,22.694137891775924,9,0,0,0
7461,0.03653270,268.1963773724873,9,4,0,0
7462,0.00468201,124.36585901751552,9,0,0,0
7463,0.00046075,29.94873235238399,9,0,0,0
7464,0.00085597,67.76404604740017,9,0,0,0
7465,0.05038792,37.60292193806119,1,5,6,0
7466,0.01763102,966.4969113384354,9,0,0,0
7467,0.01954160,409.6847886194585,9,0,0,0
7468,0.00000000,38.60238894489185,9,0,0,0
7469,0.02291669,22.330518521748953,9,0,0,0
7470,0.00519485,87.75088252295754,9,0,0,0
7471,0.06332920,381.09608051569114,9,0,0,0
7472,0.02253369,26.050511293592887,27,1,3,0
7473,0.21140877,116.53216690017472,27,9,9,0
7474,1.54672127,240.4613314407148,27,35,48,0
7475,0.00029821,20.874876813869456,27,0,0,0
7476,0.14084330,109.32554221968545,27,6,8,0
7477,0.25393110,147.76653314871814,27,8,20,0
7478,0.00398025,29.212815465352673,27,1,0,0
7479,0.11489880,80.69466919697135,27,1,7,0
7480,0.86142915,168.71060200506366,1,12,24,0
7481,0.05801804,347.57354119360076,9,0,1,0
7482,0.02277874,27.812873244006806,9,0,1,0
7483,0.12291218,76.70439632493597,1,3,6,0
7484,0.35882192,83.23578799376267,1,0,4,0
7485,0.00000000,26.994623176857484,1,0,0,0
7486,0.04379130,104.75166142655283,1,3,6,0
7487,0.66890738,140.98242403719527,1,3,2,0
7488,0.01916882,42.83535502256914,9,4,4,0
7489,0.07325782,38.747939310673495,27,5,5,0
7490,0.00168323,57.38275542720094,9,0,0,0
7491,0.00797446,248.50640240693525,9,0,0,0
7492,0.00050100,20.040193324390074,9,0,0,0
7493,0.03713363,226.7995892690017,9,1,1,0
7494,0.03760337,73.08721405598345,9,0,0,0
7495,0.00569005,18.966821546933904,9,0,0,0
7496,0.00068343,17.085845019561607,9,0,0,0
7497,0.00331612,79.1346366310026,9,0,0,0
7498,0.27492537,160.14155258968836,9,9,9,0
7499,1.68978903,101.59641682867623,27,143,145,0
7500,0.01101895,38.747939310673495,9,1,2,0
7501,0.13894165,61.94110785000651,27,8,5,0
7502,0.12311108,92.1649294891596,9,0,0,0
7503,0.02501406,41.93678313672257,9,1,1,0
7504,0.02313340,21.569607658258377,9,3,1,0
7505,0.00000000,22.260068597964693,9,0,0,0
7506,0.00649799,317.16398134327346,9,0,0,0
7507,5.78884093,536.532289249679,9,76,11,0
7508,0.01471622,68.00470432479399,9,0,0,0
7509,0.01427977,68.24892027012905,9,0,0,0
7510,0.00073053,74.71289171000205,9,0,0,0
7511,0.00032369,16.184375328553706,9,0,0,0
7512,0.00728071,87.2593936492562,9,1,1,0
7513,0.00128425,94.50134809612108,9,0,0,0
7514,0.11362354,225.09841186936853,9,9,10,0
7515,0.49217443,227.77741439406876,10,32,32,0
7516,0.00159920,43.97796670306237,9,0,0,0
7517,0.00032296,43.59940712383594,9,0,0,0
7518,0.00000000,134.9375219360565,9,0,0,0
7519,0.00081175,152.20401849402896,9,0,0,0
7520,0.12707576,93.81432123700327,10,27,27,0
7521,0.09491726,119.59791900524993,10,0,8,0
7522,0.11021264,561.1492268426059,10,0,2,0
7523,0.00052953,26.476590097868293,9,0,0,0
7524,0.11567136,76.12593726334062,1,5,5,0
7525,0.07589768,194.71344847972398,9,4,4,0
7526,0.00655818,18.845336173558955,9,0,0,0
7527,0.01453212,413.9272706795429,9,0,0,0
7528,0.00000000,43.71362651873386,9,0,0,0
7529,0.00000000,36.66054682251922,9,0,0,0
7530,0.00061672,277.52378853706836,9,0,0,0
7531,0.07126615,929.2960538447009,9,1,0,0
7532,0.00707074,2314.6105083553884,9,0,0,0
7533,0.35014333,177.11112633273018,1,17,27,0
